Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,name,Customerid
INN21810,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95,0,Canceled,Terry Becker,21810
INN21811,3,0,0,1,Meal Plan 1,0,Room_Type 4,163,2018,9,23,Online,0,0,0,159.3,0,Canceled,Nancy Young,21811
INN21812,2,0,2,3,Meal Plan 1,0,Room_Type 1,18,2018,9,25,Offline,0,0,0,95,0,Not_Canceled,Christina Johnson,21812
INN21813,1,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,96,0,Not_Canceled,Michael Jones,21813
INN21814,3,0,0,3,Meal Plan 1,0,Room_Type 4,57,2018,9,7,Online,0,0,0,140.13,1,Not_Canceled,Michelle Clarke,21814
INN21815,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,19,Corporate,0,0,0,85,0,Not_Canceled,Sean Jones,21815
INN21816,2,0,2,5,Meal Plan 1,0,Room_Type 1,150,2018,9,24,Online,0,0,0,129.6,2,Canceled,Anna Palmer,21816
INN21817,2,1,1,1,Meal Plan 1,0,Room_Type 1,1,2018,2,6,Online,0,0,0,120,0,Not_Canceled,Katherine Hayes,21817
INN21818,2,0,0,3,Meal Plan 1,0,Room_Type 1,3,2017,9,22,Online,0,0,0,145,1,Not_Canceled,Cindy Smith,21818
INN21819,2,2,1,2,Meal Plan 1,0,Room_Type 2,62,2018,3,11,Online,0,0,0,139.05,0,Canceled,Eric Wright,21819
INN21820,3,0,2,5,Meal Plan 1,0,Room_Type 4,144,2018,7,9,Online,0,0,0,133.69,0,Canceled,Mr. Jeffrey Armstrong,21820
INN21821,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,25,Online,0,0,0,86,0,Not_Canceled,Victoria Harris,21821
INN21822,2,0,0,4,Meal Plan 1,0,Room_Type 1,92,2017,10,7,Offline,0,0,0,70,0,Not_Canceled,Melissa Greene,21822
INN21823,2,0,1,4,Meal Plan 1,1,Room_Type 4,0,2018,9,21,Complementary,0,0,0,0,1,Not_Canceled,Johnny Jackson II,21823
INN21824,2,0,0,4,Meal Plan 1,0,Room_Type 1,41,2018,12,7,Online,0,0,0,88.4,2,Not_Canceled,Andrew Molina,21824
INN21825,2,0,2,1,Meal Plan 1,0,Room_Type 2,44,2018,4,23,Offline,0,0,0,95,0,Not_Canceled,Dr. Kelli Powell,21825
INN21826,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Offline,0,0,0,101.33,1,Canceled,Rebecca Park,21826
INN21827,2,2,0,2,Meal Plan 1,0,Room_Type 6,136,2018,8,12,Online,0,0,0,221.3,1,Canceled,Carrie Martinez,21827
INN21828,2,0,1,1,Meal Plan 1,0,Room_Type 4,149,2018,7,4,Online,0,0,0,114.3,1,Canceled,Gregory Reyes,21828
INN21829,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,13,Online,0,0,0,85,0,Not_Canceled,Nathan Spence,21829
INN21830,1,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,2,4,Corporate,0,0,0,70,0,Canceled,Amy Harvey,21830
INN21831,1,0,0,2,Meal Plan 1,0,Room_Type 1,58,2018,6,22,Online,0,0,0,94.5,1,Not_Canceled,Dr. Hector Baker,21831
INN21832,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2017,10,31,Online,0,0,0,94.96,1,Not_Canceled,Tonya James,21832
INN21833,2,0,0,4,Meal Plan 1,0,Room_Type 1,66,2018,11,2,Online,0,0,0,93.6,2,Not_Canceled,Devin Zuniga,21833
INN21834,2,0,0,3,Meal Plan 1,0,Room_Type 4,2,2018,5,26,Online,0,0,0,176,1,Not_Canceled,Carol Rodriguez,21834
INN21835,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled,Jennifer Clayton,21835
INN21836,2,0,1,2,Meal Plan 1,0,Room_Type 1,126,2018,7,25,Online,0,0,0,77.03,1,Not_Canceled,Julie Johnson,21836
INN21837,2,0,0,2,Meal Plan 1,0,Room_Type 7,36,2018,9,16,Online,0,0,0,243.9,2,Not_Canceled,Janice Perry,21837
INN21838,2,0,2,1,Not Selected,0,Room_Type 1,32,2018,12,10,Online,0,0,0,88,1,Not_Canceled,Angel Carey,21838
INN21839,2,2,0,1,Meal Plan 1,0,Room_Type 6,5,2018,8,3,Online,0,0,0,231,0,Canceled,Elizabeth Dean,21839
INN21840,2,0,0,3,Not Selected,0,Room_Type 1,135,2018,6,9,Online,0,0,0,116.1,0,Canceled,Mrs. Stacy Jackson,21840
INN21841,1,0,1,4,Meal Plan 1,0,Room_Type 1,14,2017,12,14,Offline,0,0,0,58,0,Not_Canceled,Donna Kelley,21841
INN21842,2,0,1,3,Meal Plan 1,0,Room_Type 1,21,2018,12,19,Online,0,0,0,88.4,0,Not_Canceled,Samuel Gutierrez,21842
INN21843,2,0,1,2,Not Selected,0,Room_Type 1,43,2018,10,10,Online,0,0,0,108,2,Not_Canceled,Vickie Clark MD,21843
INN21844,2,0,0,2,Not Selected,0,Room_Type 1,29,2018,11,16,Online,0,0,0,88,1,Canceled,Henry Wyatt,21844
INN21845,2,0,1,1,Meal Plan 1,0,Room_Type 1,104,2018,7,16,Online,0,0,0,77.03,1,Not_Canceled,Guy Tran,21845
INN21846,2,0,0,2,Meal Plan 1,0,Room_Type 1,65,2017,10,28,Online,0,0,0,97.33,2,Not_Canceled,Jonathan Torres,21846
INN21847,2,0,2,2,Not Selected,0,Room_Type 1,27,2018,10,28,Online,0,0,0,110,1,Not_Canceled,Richard Schwartz,21847
INN21848,1,0,2,2,Meal Plan 1,0,Room_Type 1,124,2018,11,6,Online,0,0,0,146.03,3,Not_Canceled,Edward Williams,21848
INN21849,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled,Gregg Ross,21849
INN21850,2,0,0,4,Meal Plan 1,0,Room_Type 1,79,2017,11,18,Online,0,0,0,52.85,2,Not_Canceled,James Murphy Jr.,21850
INN21851,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,1,29,Online,0,0,0,79,1,Not_Canceled,Donald Stein,21851
INN21852,2,0,0,2,Meal Plan 1,0,Room_Type 4,44,2018,11,18,Online,0,0,0,83.39,1,Not_Canceled,Jacob Gardner,21852
INN21853,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,2018,9,29,Online,0,0,0,139.5,2,Canceled,Andrew Chandler,21853
INN21854,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72,0,Not_Canceled,Mr. David Morgan DVM,21854
INN21855,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,12,28,Online,0,0,0,138,1,Not_Canceled,Michelle Marsh,21855
INN21856,2,0,1,2,Meal Plan 1,1,Room_Type 4,43,2018,5,9,Online,0,0,0,149.4,1,Not_Canceled,Sarah Johnson,21856
INN21857,1,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,11,7,Online,0,0,0,199,2,Not_Canceled,Jordan Hensley,21857
INN21858,2,0,2,2,Meal Plan 1,0,Room_Type 1,219,2018,10,22,Online,0,0,0,90.95,2,Not_Canceled,Audrey Levy,21858
INN21859,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,22,Online,0,0,0,124,1,Not_Canceled,John Mcdowell,21859
INN21860,1,0,2,3,Meal Plan 1,0,Room_Type 1,24,2018,8,19,Offline,0,0,0,70,0,Not_Canceled,Jennifer Moran,21860
INN21861,2,0,1,3,Meal Plan 1,0,Room_Type 5,30,2018,9,12,Online,0,0,0,137.52,0,Not_Canceled,Laurie Bradshaw,21861
INN21862,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,3,4,Online,0,0,0,73.88,0,Not_Canceled,Lee Knight,21862
INN21863,1,0,1,0,Meal Plan 1,0,Room_Type 1,25,2018,9,5,Corporate,1,0,1,65,1,Not_Canceled,Michelle Castro,21863
INN21864,1,0,2,3,Meal Plan 1,0,Room_Type 1,359,2018,10,14,Offline,0,0,0,70,0,Not_Canceled,Kimberly Burton,21864
INN21865,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled,Jamie Austin,21865
INN21866,3,0,0,2,Meal Plan 1,0,Room_Type 4,130,2018,6,9,Online,0,0,0,159.3,0,Canceled,Adam Smith,21866
INN21867,2,0,1,2,Not Selected,0,Room_Type 1,58,2018,6,10,Online,0,0,0,116.1,1,Not_Canceled,Andrew Garcia,21867
INN21868,2,0,2,0,Meal Plan 1,0,Room_Type 1,77,2018,10,30,Online,0,0,0,99.9,1,Not_Canceled,Joseph Mclaughlin,21868
INN21869,2,0,3,5,Not Selected,0,Room_Type 1,112,2018,7,11,Online,0,0,0,95.63,1,Not_Canceled,Tyler Roberts,21869
INN21870,2,0,2,2,Meal Plan 1,0,Room_Type 4,62,2017,11,15,Online,0,0,0,81.9,1,Not_Canceled,Cheryl Mccann,21870
INN21871,3,0,0,4,Meal Plan 1,0,Room_Type 4,19,2018,7,5,Online,0,0,0,187,0,Not_Canceled,William Moran,21871
INN21872,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,2017,8,11,Online,0,0,0,105,3,Not_Canceled,Heather Johnson PhD,21872
INN21873,2,0,1,4,Meal Plan 1,0,Room_Type 4,66,2018,12,26,Online,0,0,0,110.84,0,Canceled,Shane Cook,21873
INN21874,1,0,0,4,Meal Plan 1,0,Room_Type 1,24,2018,5,11,Online,0,0,0,135,0,Not_Canceled,Audrey Walker,21874
INN21875,2,0,2,2,Meal Plan 1,0,Room_Type 1,40,2018,11,26,Offline,0,0,0,68,0,Not_Canceled,Lori Johnson,21875
INN21876,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,2018,2,18,Online,0,0,0,83.3,1,Not_Canceled,Lori Howard,21876
INN21877,2,1,2,2,Meal Plan 1,0,Room_Type 1,1,2017,12,5,Offline,0,0,0,72,1,Not_Canceled,Natasha Davis,21877
INN21878,1,0,2,5,Not Selected,0,Room_Type 1,141,2018,9,19,Online,0,0,0,118.8,1,Canceled,Russell Phelps,21878
INN21879,2,0,1,2,Not Selected,0,Room_Type 1,35,2018,6,27,Offline,0,0,0,76.5,0,Not_Canceled,Darin Conner,21879
INN21880,1,0,2,5,Meal Plan 1,0,Room_Type 1,7,2018,11,6,Online,0,0,0,144.86,1,Not_Canceled,Mike Weber,21880
INN21881,1,0,2,1,Meal Plan 1,1,Room_Type 1,11,2018,12,17,Corporate,1,5,57,67,2,Not_Canceled,Daniel Henson,21881
INN21882,2,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,90,2,Not_Canceled,Matthew Price,21882
INN21883,2,0,1,4,Meal Plan 1,0,Room_Type 4,81,2018,3,23,Online,0,0,0,97.75,1,Canceled,Tammy Miller,21883
INN21884,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2018,11,23,Offline,0,0,0,75,0,Not_Canceled,Michele Thompson,21884
INN21885,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,12,18,Online,0,0,0,89.5,1,Not_Canceled,William Nelson,21885
INN21886,3,0,0,3,Meal Plan 1,0,Room_Type 4,34,2018,12,14,Online,0,0,0,138.6,1,Not_Canceled,Antonio Leon,21886
INN21887,2,0,2,3,Meal Plan 1,0,Room_Type 1,95,2018,3,17,Online,0,0,0,73.95,1,Not_Canceled,Daniel Black,21887
INN21888,2,0,1,1,Meal Plan 1,0,Room_Type 1,54,2018,11,19,Offline,0,0,0,75,0,Not_Canceled,Evan Murray,21888
INN21889,3,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,5,18,Online,0,0,0,161.9,1,Not_Canceled,Brian Johnson,21889
INN21890,2,0,2,5,Meal Plan 1,0,Room_Type 1,242,2018,12,27,Online,0,0,0,58.36,1,Canceled,Douglas Shelton,21890
INN21891,2,0,2,5,Meal Plan 1,1,Room_Type 1,191,2018,7,16,Online,0,0,0,99.95,1,Not_Canceled,Stephanie Patterson,21891
INN21892,3,0,2,1,Meal Plan 1,0,Room_Type 4,62,2018,4,24,Online,0,0,0,137.7,2,Not_Canceled,Mathew Cisneros,21892
INN21893,2,0,0,3,Meal Plan 1,0,Room_Type 1,75,2018,6,9,Online,0,0,0,126.9,1,Not_Canceled,Jonathan Foster,21893
INN21894,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,Samuel Williams,21894
INN21895,2,0,2,1,Meal Plan 1,0,Room_Type 2,320,2018,8,20,Online,0,0,0,94.95,1,Not_Canceled,Joseph King,21895
INN21896,2,1,0,1,Not Selected,0,Room_Type 1,36,2018,12,27,Online,0,0,0,88,1,Not_Canceled,Timothy Lindsey,21896
INN21897,2,0,2,3,Meal Plan 1,0,Room_Type 1,205,2018,7,22,Online,0,0,0,90.95,0,Canceled,Terry Rodriguez,21897
INN21898,2,0,2,1,Meal Plan 1,0,Room_Type 1,17,2018,2,14,Online,0,0,0,91,1,Canceled,Karen Stuart,21898
INN21899,2,0,2,2,Meal Plan 1,0,Room_Type 4,133,2018,5,27,Online,0,0,0,118.15,0,Canceled,Ryan Velasquez,21899
INN21900,2,0,2,5,Meal Plan 1,0,Room_Type 1,194,2018,10,22,Online,0,0,0,96.3,0,Canceled,Lindsay Mitchell,21900
INN21901,3,0,0,3,Meal Plan 1,0,Room_Type 5,103,2018,12,27,Offline,0,0,0,113.05,1,Not_Canceled,Diane Cooper,21901
INN21902,2,0,2,2,Meal Plan 1,0,Room_Type 4,62,2017,11,1,Offline,0,0,0,63.3,0,Not_Canceled,Pamela Duncan DDS,21902
INN21903,2,0,2,3,Meal Plan 1,0,Room_Type 4,101,2018,5,5,Online,0,0,0,132.6,1,Not_Canceled,Maria Brown,21903
INN21904,2,0,2,2,Meal Plan 1,0,Room_Type 2,194,2018,7,10,Online,0,0,0,81.82,1,Not_Canceled,Lindsey Brown,21904
INN21905,2,0,0,1,Meal Plan 1,0,Room_Type 2,180,2018,8,20,Online,0,0,0,97.54,1,Not_Canceled,Nancy Stewart,21905
INN21906,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Online,0,0,0,115.8,0,Not_Canceled,Kyle Johnson,21906
INN21907,2,0,0,3,Meal Plan 1,0,Room_Type 4,56,2018,6,21,Online,0,0,0,87.32,1,Not_Canceled,Mr. Matthew Walker,21907
INN21908,2,0,0,3,Not Selected,0,Room_Type 1,121,2018,6,16,Offline,0,0,0,85,0,Not_Canceled,Cody Pierce,21908
INN21909,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,10,29,Online,0,0,0,117.04,0,Not_Canceled,Catherine Mccoy,21909
INN21910,2,0,2,1,Meal Plan 1,0,Room_Type 1,104,2018,8,21,Online,0,0,0,119.7,0,Not_Canceled,Erica Newman,21910
INN21911,2,0,1,1,Meal Plan 2,0,Room_Type 1,145,2018,10,22,Online,0,0,0,153,0,Canceled,Christopher Lee,21911
INN21912,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76,0,Not_Canceled,Norman Hamilton,21912
INN21913,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled,Carl Guerra,21913
INN21914,2,0,2,3,Meal Plan 1,0,Room_Type 1,84,2018,5,22,Online,0,0,0,135.31,1,Canceled,Jason Holden,21914
INN21915,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Canceled,James Solis,21915
INN21916,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,90,0,Not_Canceled,Christopher Hicks,21916
INN21917,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65,0,Not_Canceled,Michelle Meyer PhD,21917
INN21918,2,0,1,0,Meal Plan 1,1,Room_Type 1,74,2018,8,28,Online,0,0,0,135.9,0,Not_Canceled,Kara Allen,21918
INN21919,2,0,0,1,Not Selected,0,Room_Type 1,46,2018,8,17,Online,0,0,0,125.1,2,Not_Canceled,Jason Cline,21919
INN21920,2,0,2,2,Meal Plan 1,0,Room_Type 1,27,2018,5,29,Offline,0,0,0,80.75,1,Not_Canceled,Robert Rose,21920
INN21921,2,0,1,5,Meal Plan 1,0,Room_Type 4,124,2018,9,20,Online,0,0,0,143.1,0,Canceled,Stephanie Wilson,21921
INN21922,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95,0,Canceled,Valerie Rocha,21922
INN21923,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75,0,Canceled,Robert Henderson,21923
INN21924,1,0,1,0,Meal Plan 1,0,Room_Type 1,110,2018,10,9,Offline,0,0,0,120,0,Not_Canceled,Michael Rodgers,21924
INN21925,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70.67,0,Not_Canceled,Allison Rogers,21925
INN21926,2,0,0,3,Meal Plan 1,0,Room_Type 4,64,2018,9,15,Online,0,0,0,149.4,2,Not_Canceled,Jessica Gardner,21926
INN21927,2,0,0,4,Meal Plan 1,0,Room_Type 4,213,2018,8,31,Online,0,0,0,118.15,1,Canceled,Frank Higgins,21927
INN21928,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108,0,Canceled,Brianna Atkinson,21928
INN21929,2,0,1,4,Meal Plan 2,0,Room_Type 4,101,2018,6,1,Online,0,0,0,163.2,1,Not_Canceled,Ryan Bradley,21929
INN21930,1,0,0,4,Meal Plan 1,0,Room_Type 4,48,2018,8,24,Online,0,0,0,149.4,1,Not_Canceled,Eric Adams,21930
INN21931,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Canceled,Richard Garcia,21931
INN21932,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110,0,Canceled,Stephanie Horn,21932
INN21933,2,0,1,1,Not Selected,0,Room_Type 1,36,2018,10,3,Online,0,0,0,97.2,0,Canceled,James Moore,21933
INN21934,3,0,0,3,Meal Plan 1,0,Room_Type 1,200,2018,8,9,Offline,0,0,0,96.9,1,Canceled,Nicholas Davila,21934
INN21935,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,2017,9,9,Corporate,0,0,0,90,0,Not_Canceled,Matthew Mason,21935
INN21936,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,2018,10,30,Online,0,0,0,96.6,2,Not_Canceled,Angela Harris,21936
INN21937,2,0,2,2,Meal Plan 1,1,Room_Type 1,3,2018,4,2,Online,0,0,0,112.5,1,Not_Canceled,Samuel Wilson,21937
INN21938,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109,0,Not_Canceled,Samantha Macdonald,21938
INN21939,1,0,2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,60,0,Canceled,Jose Scott,21939
INN21940,2,0,0,3,Meal Plan 1,0,Room_Type 4,9,2018,4,6,Online,0,0,0,129.33,0,Not_Canceled,Alyssa Carter,21940
INN21941,2,0,1,2,Meal Plan 1,0,Room_Type 1,46,2018,1,15,Offline,0,0,0,60,1,Not_Canceled,Colleen Fletcher,21941
INN21942,2,0,1,3,Meal Plan 1,1,Room_Type 1,11,2018,11,14,Online,0,0,0,114,1,Not_Canceled,Sarah Peterson,21942
INN21943,3,0,0,5,Meal Plan 1,0,Room_Type 4,142,2018,7,12,Online,0,0,0,130.05,0,Canceled,Melissa Deleon,21943
INN21944,2,0,2,4,Meal Plan 1,0,Room_Type 1,18,2017,10,4,Online,0,0,0,81.35,0,Not_Canceled,Craig Miller,21944
INN21945,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100,0,Canceled,Lori Martinez,21945
INN21946,3,0,2,2,Meal Plan 1,0,Room_Type 4,124,2018,7,17,Online,0,0,0,130.05,2,Not_Canceled,Laurie Leonard,21946
INN21947,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,12,Online,0,0,0,79,0,Not_Canceled,Lynn Schultz,21947
INN21948,2,0,1,3,Meal Plan 1,0,Room_Type 4,160,2018,9,29,Online,0,0,0,131.4,1,Canceled,Jeremiah Harris,21948
INN21949,2,0,0,4,Meal Plan 1,0,Room_Type 1,94,2018,4,12,Online,0,0,0,90.95,1,Not_Canceled,Adam Brady,21949
INN21950,2,0,0,1,Meal Plan 1,0,Room_Type 1,37,2018,6,29,Offline,0,0,0,85.5,0,Not_Canceled,Barbara Underwood,21950
INN21951,3,0,2,1,Meal Plan 1,0,Room_Type 1,2,2018,8,28,Offline,0,0,0,123,1,Not_Canceled,Patrick Wilkinson,21951
INN21952,2,0,2,4,Meal Plan 1,0,Room_Type 1,78,2018,3,31,Online,0,0,0,82.45,1,Not_Canceled,Mariah Hernandez,21952
INN21953,3,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,6,1,Offline,0,0,0,105.4,1,Not_Canceled,Heather Sanders,21953
INN21954,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,8,12,Online,0,0,0,107,1,Canceled,Jodi Parker,21954
INN21955,1,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,10,16,Offline,0,0,0,66.5,0,Not_Canceled,Miss Amy Taylor,21955
INN21956,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,85,0,Not_Canceled,Katie Mcdaniel,21956
INN21957,2,0,0,1,Meal Plan 1,0,Room_Type 1,157,2018,8,13,Online,0,0,0,114.3,0,Canceled,Kimberly Rivera,21957
INN21958,2,0,1,5,Meal Plan 2,0,Room_Type 1,213,2018,8,23,Online,0,0,0,123.25,0,Canceled,Elizabeth Turner,21958
INN21959,2,0,2,1,Meal Plan 1,0,Room_Type 1,3,2017,12,19,Offline,0,0,0,80,0,Not_Canceled,Joshua Vaughan,21959
INN21960,2,0,2,4,Meal Plan 1,0,Room_Type 1,68,2017,10,17,Online,0,0,0,65.29,1,Not_Canceled,Monique Anderson MD,21960
INN21961,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,2018,11,17,Corporate,0,0,0,67,0,Canceled,Janet Green,21961
INN21962,2,1,2,2,Meal Plan 1,0,Room_Type 1,35,2018,6,26,Online,0,0,0,125.1,1,Not_Canceled,Justin Douglas,21962
INN21963,2,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,10,12,Online,0,0,0,139.5,1,Not_Canceled,Daniel Wright,21963
INN21964,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,6,23,Online,0,0,0,97,1,Not_Canceled,Jesse Hendrix,21964
INN21965,3,0,1,2,Meal Plan 1,0,Room_Type 1,128,2018,7,11,Online,0,0,0,140.7,0,Canceled,Courtney Zamora,21965
INN21966,2,0,2,2,Meal Plan 1,0,Room_Type 1,17,2018,3,18,Online,0,0,0,126,0,Not_Canceled,Linda Rodriguez,21966
INN21967,2,1,0,3,Meal Plan 1,0,Room_Type 1,178,2018,8,10,Online,0,0,0,127.5,2,Canceled,James Andrews,21967
INN21968,2,0,1,2,Not Selected,0,Room_Type 1,87,2018,4,4,Online,0,0,0,79.5,1,Not_Canceled,Margaret Miller,21968
INN21969,2,0,2,0,Not Selected,0,Room_Type 1,22,2018,8,7,Online,0,0,0,139,0,Not_Canceled,Katherine Castillo,21969
INN21970,3,0,0,4,Meal Plan 1,0,Room_Type 4,20,2018,3,9,Online,0,0,0,129.5,4,Not_Canceled,Alvin Bush,21970
INN21971,2,0,1,2,Meal Plan 1,0,Room_Type 1,112,2018,4,11,Online,0,0,0,87.3,1,Not_Canceled,Claudia Williams,21971
INN21972,3,0,2,3,Meal Plan 1,0,Room_Type 4,105,2018,12,1,Online,0,0,0,116.8,2,Not_Canceled,Erica Robertson,21972
INN21973,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,7,4,Corporate,1,0,8,65,1,Not_Canceled,Shawn Wilson,21973
INN21974,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,4,8,Online,0,0,0,96.3,0,Not_Canceled,Martin Hale,21974
INN21975,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,6,20,Aviation,1,0,1,95,0,Not_Canceled,Bianca Sanchez,21975
INN21976,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,7,29,Online,0,0,0,89,0,Not_Canceled,Douglas Hill,21976
INN21977,2,0,2,2,Meal Plan 1,0,Room_Type 1,153,2018,7,23,Online,0,0,0,99.45,1,Not_Canceled,Erin Jones,21977
INN21978,2,0,1,1,Not Selected,0,Room_Type 1,4,2018,11,19,Online,0,0,0,91.5,2,Not_Canceled,Bryan Roberts,21978
INN21979,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120,0,Canceled,Reginald Robinson PhD,21979
INN21980,2,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,86.5,0,Not_Canceled,David Wells,21980
INN21981,2,0,2,1,Meal Plan 1,0,Room_Type 4,63,2018,5,28,Online,0,0,0,140.4,0,Canceled,Crystal Wright MD,21981
INN21982,2,0,2,4,Not Selected,0,Room_Type 1,97,2018,5,1,Online,0,0,0,84.43,0,Canceled,Wendy Scott,21982
INN21983,1,0,2,2,Meal Plan 1,0,Room_Type 1,20,2018,1,24,Online,0,0,0,67.5,0,Not_Canceled,Natalie Williams,21983
INN21984,2,0,2,2,Meal Plan 1,0,Room_Type 2,256,2018,8,7,Online,0,0,0,96.25,1,Not_Canceled,John Ritter,21984
INN21985,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,2018,4,12,Online,0,0,0,99.9,0,Canceled,Amanda Walker,21985
INN21986,2,0,1,2,Meal Plan 1,0,Room_Type 1,32,2018,1,25,Offline,0,0,0,58,0,Not_Canceled,Michael Griffith,21986
INN21987,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,7,7,Corporate,0,0,0,79,0,Not_Canceled,Jaime Harris,21987
INN21988,3,0,1,1,Meal Plan 1,0,Room_Type 4,59,2018,9,24,Online,0,0,0,168.3,0,Canceled,Sheri Thompson,21988
INN21989,1,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,10,17,Online,0,0,0,129,2,Not_Canceled,Dillon Turner,21989
INN21990,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115,0,Canceled,Angela Walker,21990
INN21991,3,0,2,1,Meal Plan 1,0,Room_Type 6,39,2018,1,10,Offline,0,0,0,88,1,Not_Canceled,Daniel Goodman,21991
INN21992,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110,0,Canceled,Mark Fields,21992
INN21993,2,0,2,1,Meal Plan 1,0,Room_Type 4,5,2018,2,27,Online,0,0,0,108,1,Not_Canceled,Janet Ruiz,21993
INN21994,2,2,1,1,Meal Plan 1,0,Room_Type 6,71,2018,4,18,Online,0,0,0,168.3,2,Not_Canceled,Joanna Fisher,21994
INN21995,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled,Cameron Morris,21995
INN21996,2,0,2,3,Meal Plan 1,0,Room_Type 1,93,2018,7,10,Offline,0,0,0,72.25,1,Not_Canceled,Ernest Hall,21996
